Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Country,Island
10/2/2020,Sulawesi Tengah,10,1,4,5,450,17,291,142,Sulawesi Tengah,Indonesia,Sulawesi
10/3/2020,Sulawesi Tengah,11,0,16,-5,461,17,307,137,Sulawesi Tengah,Indonesia,Sulawesi
10/4/2020,Sulawesi Tengah,5,0,3,2,466,17,310,139,Sulawesi Tengah,Indonesia,Sulawesi
10/5/2020,Sulawesi Tengah,1,1,2,-2,467,18,312,137,Sulawesi Tengah,Indonesia,Sulawesi
10/6/2020,Sulawesi Tengah,24,1,12,11,491,19,324,148,Sulawesi Tengah,Indonesia,Sulawesi
10/7/2020,Sulawesi Tengah,23,1,4,18,514,20,328,166,Sulawesi Tengah,Indonesia,Sulawesi
10/8/2020,Sulawesi Tengah,14,1,7,6,528,21,335,172,Sulawesi Tengah,Indonesia,Sulawesi
10/9/2020,Sulawesi Tengah,11,0,20,-9,539,21,355,163,Sulawesi Tengah,Indonesia,Sulawesi
10/10/2020,Sulawesi Tengah,13,0,14,-1,552,21,369,162,Sulawesi Tengah,Indonesia,Sulawesi
10/11/2020,Sulawesi Tengah,16,0,6,10,568,21,375,172,Sulawesi Tengah,Indonesia,Sulawesi
10/12/2020,Sulawesi Tengah,1,3,4,-6,569,24,379,166,Sulawesi Tengah,Indonesia,Sulawesi
10/13/2020,Sulawesi Tengah,17,1,27,-11,586,25,406,155,Sulawesi Tengah,Indonesia,Sulawesi
10/14/2020,Sulawesi Tengah,10,0,4,6,596,25,410,161,Sulawesi Tengah,Indonesia,Sulawesi
10/15/2020,Sulawesi Tengah,21,0,3,18,617,25,413,179,Sulawesi Tengah,Indonesia,Sulawesi
10/16/2020,Sulawesi Tengah,0,0,0,0,617,25,413,179,Sulawesi Tengah,Indonesia,Sulawesi
10/17/2020,Sulawesi Tengah,51,0,23,28,668,25,436,207,Sulawesi Tengah,Indonesia,Sulawesi
10/18/2020,Sulawesi Tengah,17,1,3,13,685,26,439,220,Sulawesi Tengah,Indonesia,Sulawesi
10/19/2020,Sulawesi Tengah,2,1,10,-9,687,27,449,211,Sulawesi Tengah,Indonesia,Sulawesi
10/20/2020,Sulawesi Tengah,39,1,13,25,726,28,462,236,Sulawesi Tengah,Indonesia,Sulawesi
10/21/2020,Sulawesi Tengah,36,2,17,17,762,30,479,253,Sulawesi Tengah,Indonesia,Sulawesi
10/22/2020,Sulawesi Tengah,13,0,15,-2,775,30,494,251,Sulawesi Tengah,Indonesia,Sulawesi
10/23/2020,Sulawesi Tengah,12,1,18,-7,787,31,512,244,Sulawesi Tengah,Indonesia,Sulawesi
10/24/2020,Sulawesi Tengah,12,2,7,3,799,33,519,247,Sulawesi Tengah,Indonesia,Sulawesi
10/25/2020,Sulawesi Tengah,18,0,39,-21,817,33,558,226,Sulawesi Tengah,Indonesia,Sulawesi
10/26/2020,Sulawesi Tengah,4,0,32,-28,821,33,590,198,Sulawesi Tengah,Indonesia,Sulawesi
10/27/2020,Sulawesi Tengah,17,0,13,4,838,33,603,202,Sulawesi Tengah,Indonesia,Sulawesi
10/28/2020,Sulawesi Tengah,10,1,10,-1,848,34,613,201,Sulawesi Tengah,Indonesia,Sulawesi
10/29/2020,Sulawesi Tengah,7,0,11,-4,855,34,624,197,Sulawesi Tengah,Indonesia,Sulawesi
10/30/2020,Sulawesi Tengah,0,0,4,-4,855,34,628,193,Sulawesi Tengah,Indonesia,Sulawesi
10/31/2020,Sulawesi Tengah,2,0,18,-16,857,34,646,177,Sulawesi Tengah,Indonesia,Sulawesi
11/1/2020,Sulawesi Tengah,19,0,5,14,876,34,651,191,Sulawesi Tengah,Indonesia,Sulawesi
11/2/2020,Sulawesi Tengah,2,2,20,-20,878,36,671,171,Sulawesi Tengah,Indonesia,Sulawesi
11/3/2020,Sulawesi Tengah,11,2,7,2,889,38,678,173,Sulawesi Tengah,Indonesia,Sulawesi
11/4/2020,Sulawesi Tengah,17,0,7,10,906,38,685,183,Sulawesi Tengah,Indonesia,Sulawesi
11/5/2020,Sulawesi Tengah,32,1,13,18,938,39,698,201,Sulawesi Tengah,Indonesia,Sulawesi
11/6/2020,Sulawesi Tengah,25,2,11,12,963,41,709,213,Sulawesi Tengah,Indonesia,Sulawesi
11/7/2020,Sulawesi Tengah,25,0,25,0,988,41,734,213,Sulawesi Tengah,Indonesia,Sulawesi
11/8/2020,Sulawesi Tengah,59,0,11,48,1047,41,745,261,Sulawesi Tengah,Indonesia,Sulawesi
11/9/2020,Sulawesi Tengah,0,1,23,-24,1047,42,768,237,Sulawesi Tengah,Indonesia,Sulawesi
11/10/2020,Sulawesi Tengah,30,1,33,-4,1077,43,801,233,Sulawesi Tengah,Indonesia,Sulawesi
11/11/2020,Sulawesi Tengah,37,1,10,26,1114,44,811,259,Sulawesi Tengah,Indonesia,Sulawesi
11/12/2020,Sulawesi Tengah,12,0,23,-11,1126,44,834,248,Sulawesi Tengah,Indonesia,Sulawesi
11/13/2020,Sulawesi Tengah,22,3,3,16,1148,47,837,264,Sulawesi Tengah,Indonesia,Sulawesi
11/14/2020,Sulawesi Tengah,8,1,21,-14,1156,48,858,250,Sulawesi Tengah,Indonesia,Sulawesi
11/15/2020,Sulawesi Tengah,2,0,1,1,1158,48,859,251,Sulawesi Tengah,Indonesia,Sulawesi
11/16/2020,Sulawesi Tengah,74,2,13,59,1232,50,872,310,Sulawesi Tengah,Indonesia,Sulawesi
11/17/2020,Sulawesi Tengah,33,1,15,17,1265,51,887,327,Sulawesi Tengah,Indonesia,Sulawesi
11/18/2020,Sulawesi Tengah,73,1,6,66,1338,52,893,393,Sulawesi Tengah,Indonesia,Sulawesi
11/19/2020,Sulawesi Tengah,52,2,15,35,1390,54,908,428,Sulawesi Tengah,Indonesia,Sulawesi
11/20/2020,Sulawesi Tengah,4,0,23,-19,1394,54,931,409,Sulawesi Tengah,Indonesia,Sulawesi
11/21/2020,Sulawesi Tengah,59,4,4,51,1453,58,935,460,Sulawesi Tengah,Indonesia,Sulawesi
11/22/2020,Sulawesi Tengah,61,1,20,40,1514,59,955,500,Sulawesi Tengah,Indonesia,Sulawesi
11/23/2020,Sulawesi Tengah,37,3,3,31,1551,62,958,531,Sulawesi Tengah,Indonesia,Sulawesi
11/24/2020,Sulawesi Tengah,81,0,11,70,1632,62,969,601,Sulawesi Tengah,Indonesia,Sulawesi
11/25/2020,Sulawesi Tengah,55,4,12,39,1687,66,981,640,Sulawesi Tengah,Indonesia,Sulawesi
11/26/2020,Sulawesi Tengah,13,2,35,-24,1700,68,1016,616,Sulawesi Tengah,Indonesia,Sulawesi
11/27/2020,Sulawesi Tengah,39,2,35,2,1739,70,1051,618,Sulawesi Tengah,Indonesia,Sulawesi
11/28/2020,Sulawesi Tengah,30,1,11,18,1769,71,1062,636,Sulawesi Tengah,Indonesia,Sulawesi
11/29/2020,Sulawesi Tengah,31,1,9,21,1800,72,1071,657,Sulawesi Tengah,Indonesia,Sulawesi
11/30/2020,Sulawesi Tengah,60,0,17,43,1860,72,1088,700,Sulawesi Tengah,Indonesia,Sulawesi
12/1/2020,Sulawesi Tengah,12,0,38,-26,1872,72,1126,674,Sulawesi Tengah,Indonesia,Sulawesi
12/2/2020,Sulawesi Tengah,31,1,55,-25,1903,73,1181,649,Sulawesi Tengah,Indonesia,Sulawesi
12/3/2020,Sulawesi Tengah,72,4,24,44,1975,77,1205,693,Sulawesi Tengah,Indonesia,Sulawesi
12/4/2020,Sulawesi Tengah,55,0,46,9,2030,77,1251,702,Sulawesi Tengah,Indonesia,Sulawesi
12/5/2020,Sulawesi Tengah,57,0,20,37,2087,77,1271,739,Sulawesi Tengah,Indonesia,Sulawesi
12/6/2020,Sulawesi Tengah,54,1,62,-9,2141,78,1333,730,Sulawesi Tengah,Indonesia,Sulawesi
12/7/2020,Sulawesi Tengah,56,0,15,41,2197,78,1348,771,Sulawesi Tengah,Indonesia,Sulawesi
12/8/2020,Sulawesi Tengah,41,1,34,6,2238,79,1382,777,Sulawesi Tengah,Indonesia,Sulawesi
12/9/2020,Sulawesi Tengah,61,1,15,45,2299,80,1397,822,Sulawesi Tengah,Indonesia,Sulawesi
12/10/2020,Sulawesi Tengah,9,2,11,-4,2308,82,1408,818,Sulawesi Tengah,Indonesia,Sulawesi
12/11/2020,Sulawesi Tengah,65,3,45,17,2373,85,1453,835,Sulawesi Tengah,Indonesia,Sulawesi
12/12/2020,Sulawesi Tengah,44,1,23,20,2417,86,1476,855,Sulawesi Tengah,Indonesia,Sulawesi
12/13/2020,Sulawesi Tengah,11,0,20,-9,2428,86,1496,846,Sulawesi Tengah,Indonesia,Sulawesi
12/14/2020,Sulawesi Tengah,46,0,35,11,2474,86,1531,857,Sulawesi Tengah,Indonesia,Sulawesi
12/15/2020,Sulawesi Tengah,39,2,24,13,2513,88,1555,870,Sulawesi Tengah,Indonesia,Sulawesi
12/16/2020,Sulawesi Tengah,57,1,19,37,2570,89,1574,907,Sulawesi Tengah,Indonesia,Sulawesi
12/17/2020,Sulawesi Tengah,39,2,11,26,2609,91,1585,933,Sulawesi Tengah,Indonesia,Sulawesi
12/18/2020,Sulawesi Tengah,53,2,23,28,2662,93,1608,961,Sulawesi Tengah,Indonesia,Sulawesi
12/19/2020,Sulawesi Tengah,38,0,3,35,2700,93,1611,996,Sulawesi Tengah,Indonesia,Sulawesi
12/20/2020,Sulawesi Tengah,73,2,30,41,2773,95,1641,1037,Sulawesi Tengah,Indonesia,Sulawesi
12/21/2020,Sulawesi Tengah,26,1,2,23,2799,96,1643,1060,Sulawesi Tengah,Indonesia,Sulawesi
12/22/2020,Sulawesi Tengah,33,1,5,27,2832,97,1648,1087,Sulawesi Tengah,Indonesia,Sulawesi
12/23/2020,Sulawesi Tengah,54,1,38,15,2886,98,1686,1102,Sulawesi Tengah,Indonesia,Sulawesi
12/24/2020,Sulawesi Tengah,45,3,17,25,2931,101,1703,1127,Sulawesi Tengah,Indonesia,Sulawesi
12/25/2020,Sulawesi Tengah,39,1,19,19,2970,102,1722,1146,Sulawesi Tengah,Indonesia,Sulawesi
12/26/2020,Sulawesi Tengah,42,1,14,27,3012,103,1736,1173,Sulawesi Tengah,Indonesia,Sulawesi
12/27/2020,Sulawesi Tengah,54,1,10,43,3066,104,1746,1216,Sulawesi Tengah,Indonesia,Sulawesi
12/28/2020,Sulawesi Tengah,41,2,16,23,3107,106,1762,1239,Sulawesi Tengah,Indonesia,Sulawesi
12/29/2020,Sulawesi Tengah,81,0,45,36,3188,106,1807,1275,Sulawesi Tengah,Indonesia,Sulawesi
12/30/2020,Sulawesi Tengah,169,0,13,156,3357,106,1820,1431,Sulawesi Tengah,Indonesia,Sulawesi
12/31/2020,Sulawesi Tengah,195,0,45,150,3552,106,1865,1581,Sulawesi Tengah,Indonesia,Sulawesi
1/1/2021,Sulawesi Tengah,65,2,104,-41,3617,108,1969,1540,Sulawesi Tengah,Indonesia,Sulawesi
1/2/2021,Sulawesi Tengah,66,1,31,34,3683,109,2000,1574,Sulawesi Tengah,Indonesia,Sulawesi
1/3/2021,Sulawesi Tengah,67,3,33,31,3750,112,2033,1605,Sulawesi Tengah,Indonesia,Sulawesi
1/4/2021,Sulawesi Tengah,52,3,77,-28,3802,115,2110,1577,Sulawesi Tengah,Indonesia,Sulawesi
1/5/2021,Sulawesi Tengah,94,3,52,39,3896,118,2162,1616,Sulawesi Tengah,Indonesia,Sulawesi
1/6/2021,Sulawesi Tengah,162,0,150,12,4058,118,2312,1628,Sulawesi Tengah,Indonesia,Sulawesi
1/7/2021,Sulawesi Tengah,157,1,20,136,4215,119,2332,1764,Sulawesi Tengah,Indonesia,Sulawesi
1/8/2021,Sulawesi Tengah,158,1,70,87,4373,120,2402,1851,Sulawesi Tengah,Indonesia,Sulawesi
1/9/2021,Sulawesi Tengah,131,4,73,54,4504,124,2475,1905,Sulawesi Tengah,Indonesia,Sulawesi
1/10/2021,Sulawesi Tengah,145,0,40,105,4649,124,2515,2010,Sulawesi Tengah,Indonesia,Sulawesi
1/11/2021,Sulawesi Tengah,116,6,95,15,4765,130,2610,2025,Sulawesi Tengah,Indonesia,Sulawesi
1/12/2021,Sulawesi Tengah,252,9,101,142,5017,139,2711,2167,Sulawesi Tengah,Indonesia,Sulawesi
1/13/2021,Sulawesi Tengah,113,0,90,23,5130,139,2801,2190,Sulawesi Tengah,Indonesia,Sulawesi
1/14/2021,Sulawesi Tengah,107,4,107,-4,5237,143,2908,2186,Sulawesi Tengah,Indonesia,Sulawesi
1/15/2021,Sulawesi Tengah,248,1,121,126,5485,144,3029,2312,Sulawesi Tengah,Indonesia,Sulawesi
1/16/2021,Sulawesi Tengah,87,0,107,-20,5572,144,3136,2292,Sulawesi Tengah,Indonesia,Sulawesi
1/17/2021,Sulawesi Tengah,63,4,112,-53,5635,148,3248,2239,Sulawesi Tengah,Indonesia,Sulawesi
1/18/2021,Sulawesi Tengah,30,3,144,-117,5665,151,3392,2122,Sulawesi Tengah,Indonesia,Sulawesi
1/19/2021,Sulawesi Tengah,134,1,183,-50,5799,152,3575,2072,Sulawesi Tengah,Indonesia,Sulawesi
1/20/2021,Sulawesi Tengah,132,2,128,2,5931,154,3703,2074,Sulawesi Tengah,Indonesia,Sulawesi
1/21/2021,Sulawesi Tengah,80,2,50,28,6011,156,3753,2102,Sulawesi Tengah,Indonesia,Sulawesi
1/22/2021,Sulawesi Tengah,200,8,204,-12,6211,164,3957,2090,Sulawesi Tengah,Indonesia,Sulawesi
1/23/2021,Sulawesi Tengah,200,2,112,86,6411,166,4069,2176,Sulawesi Tengah,Indonesia,Sulawesi
1/24/2021,Sulawesi Tengah,203,2,104,97,6614,168,4173,2273,Sulawesi Tengah,Indonesia,Sulawesi
1/25/2021,Sulawesi Tengah,108,0,155,-47,6722,168,4328,2226,Sulawesi Tengah,Indonesia,Sulawesi
1/26/2021,Sulawesi Tengah,156,3,106,47,6878,171,4434,2273,Sulawesi Tengah,Indonesia,Sulawesi
1/27/2021,Sulawesi Tengah,165,2,49,114,7043,173,4483,2387,Sulawesi Tengah,Indonesia,Sulawesi
1/28/2021,Sulawesi Tengah,233,3,144,86,7276,176,4627,2473,Sulawesi Tengah,Indonesia,Sulawesi
1/29/2021,Sulawesi Tengah,116,1,175,-60,7392,177,4802,2413,Sulawesi Tengah,Indonesia,Sulawesi
1/30/2021,Sulawesi Tengah,271,6,132,133,7663,183,4934,2546,Sulawesi Tengah,Indonesia,Sulawesi
1/31/2021,Sulawesi Tengah,130,1,121,8,7793,184,5055,2554,Sulawesi Tengah,Indonesia,Sulawesi
2/1/2021,Sulawesi Tengah,64,10,136,-82,7857,194,5191,2472,Sulawesi Tengah,Indonesia,Sulawesi
2/2/2021,Sulawesi Tengah,275,5,110,160,8132,199,5301,2632,Sulawesi Tengah,Indonesia,Sulawesi
2/3/2021,Sulawesi Tengah,155,2,163,-10,8287,201,5464,2622,Sulawesi Tengah,Indonesia,Sulawesi
2/4/2021,Sulawesi Tengah,207,5,202,0,8494,206,5666,2622,Sulawesi Tengah,Indonesia,Sulawesi
2/5/2021,Sulawesi Tengah,173,1,52,120,8667,207,5718,2742,Sulawesi Tengah,Indonesia,Sulawesi
2/6/2021,Sulawesi Tengah,184,2,24,158,8851,209,5742,2900,Sulawesi Tengah,Indonesia,Sulawesi
2/7/2021,Sulawesi Tengah,37,1,118,-82,8888,210,5860,2818,Sulawesi Tengah,Indonesia,Sulawesi
2/8/2021,Sulawesi Tengah,32,1,172,-141,8920,211,6032,2677,Sulawesi Tengah,Indonesia,Sulawesi
2/9/2021,Sulawesi Tengah,76,0,57,19,8996,211,6089,2696,Sulawesi Tengah,Indonesia,Sulawesi
2/10/2021,Sulawesi Tengah,63,4,232,-173,9059,215,6321,2523,Sulawesi Tengah,Indonesia,Sulawesi
2/11/2021,Sulawesi Tengah,38,6,83,-51,9097,221,6404,2472,Sulawesi Tengah,Indonesia,Sulawesi
2/12/2021,Sulawesi Tengah,35,1,37,-3,9132,222,6441,2469,Sulawesi Tengah,Indonesia,Sulawesi
2/13/2021,Sulawesi Tengah,77,5,142,-70,9209,227,6583,2399,Sulawesi Tengah,Indonesia,Sulawesi
2/14/2021,Sulawesi Tengah,57,3,107,-53,9266,230,6690,2346,Sulawesi Tengah,Indonesia,Sulawesi
2/15/2021,Sulawesi Tengah,49,2,47,0,9315,232,6737,2346,Sulawesi Tengah,Indonesia,Sulawesi
2/16/2021,Sulawesi Tengah,31,0,16,15,9346,232,6753,2361,Sulawesi Tengah,Indonesia,Sulawesi
2/17/2021,Sulawesi Tengah,44,0,38,6,9390,232,6791,2367,Sulawesi Tengah,Indonesia,Sulawesi
2/18/2021,Sulawesi Tengah,93,5,132,-44,9483,237,6923,2323,Sulawesi Tengah,Indonesia,Sulawesi
2/19/2021,Sulawesi Tengah,46,5,159,-118,9529,242,7082,2205,Sulawesi Tengah,Indonesia,Sulawesi
2/20/2021,Sulawesi Tengah,45,0,432,-387,9574,242,7514,1818,Sulawesi Tengah,Indonesia,Sulawesi
2/21/2021,Sulawesi Tengah,23,3,71,-51,9597,245,7585,1767,Sulawesi Tengah,Indonesia,Sulawesi
2/22/2021,Sulawesi Tengah,62,1,145,-84,9659,246,7730,1683,Sulawesi Tengah,Indonesia,Sulawesi
2/23/2021,Sulawesi Tengah,90,2,171,-83,9749,248,7901,1600,Sulawesi Tengah,Indonesia,Sulawesi
2/24/2021,Sulawesi Tengah,65,1,42,22,9814,249,7943,1622,Sulawesi Tengah,Indonesia,Sulawesi
2/25/2021,Sulawesi Tengah,67,1,181,-115,9881,250,8124,1507,Sulawesi Tengah,Indonesia,Sulawesi
2/26/2021,Sulawesi Tengah,85,4,31,50,9966,254,8155,1557,Sulawesi Tengah,Indonesia,Sulawesi
2/27/2021,Sulawesi Tengah,47,3,63,-19,10013,257,8218,1538,Sulawesi Tengah,Indonesia,Sulawesi
2/28/2021,Sulawesi Tengah,12,2,5,5,10025,259,8223,1543,Sulawesi Tengah,Indonesia,Sulawesi
3/1/2021,Sulawesi Tengah,74,0,34,40,10099,259,8257,1583,Sulawesi Tengah,Indonesia,Sulawesi
3/2/2021,Sulawesi Tengah,34,1,75,-42,10133,260,8332,1541,Sulawesi Tengah,Indonesia,Sulawesi
3/3/2021,Sulawesi Tengah,66,1,88,-23,10199,261,8420,1518,Sulawesi Tengah,Indonesia,Sulawesi
3/4/2021,Sulawesi Tengah,77,1,53,23,10276,262,8473,1541,Sulawesi Tengah,Indonesia,Sulawesi
3/5/2021,Sulawesi Tengah,13,1,10,2,10289,263,8483,1543,Sulawesi Tengah,Indonesia,Sulawesi
3/6/2021,Sulawesi Tengah,34,0,4,30,10323,263,8487,1573,Sulawesi Tengah,Indonesia,Sulawesi
3/7/2021,Sulawesi Tengah,38,1,16,21,10361,264,8503,1594,Sulawesi Tengah,Indonesia,Sulawesi
3/8/2021,Sulawesi Tengah,26,0,136,-110,10387,264,8639,1484,Sulawesi Tengah,Indonesia,Sulawesi
3/9/2021,Sulawesi Tengah,55,0,122,-67,10442,264,8761,1417,Sulawesi Tengah,Indonesia,Sulawesi
3/10/2021,Sulawesi Tengah,39,2,65,-28,10481,266,8826,1389,Sulawesi Tengah,Indonesia,Sulawesi
3/11/2021,Sulawesi Tengah,33,0,62,-29,10514,266,8888,1360,Sulawesi Tengah,Indonesia,Sulawesi
3/12/2021,Sulawesi Tengah,47,1,31,15,10561,267,8919,1375,Sulawesi Tengah,Indonesia,Sulawesi
3/13/2021,Sulawesi Tengah,12,0,26,-14,10573,267,8945,1361,Sulawesi Tengah,Indonesia,Sulawesi
3/14/2021,Sulawesi Tengah,40,0,29,11,10613,267,8974,1372,Sulawesi Tengah,Indonesia,Sulawesi
3/15/2021,Sulawesi Tengah,30,2,54,-26,10643,269,9028,1346,Sulawesi Tengah,Indonesia,Sulawesi
3/16/2021,Sulawesi Tengah,24,2,43,-21,10667,271,9071,1325,Sulawesi Tengah,Indonesia,Sulawesi
3/17/2021,Sulawesi Tengah,25,1,25,-1,10692,272,9096,1324,Sulawesi Tengah,Indonesia,Sulawesi
3/18/2021,Sulawesi Tengah,24,1,52,-29,10716,273,9148,1295,Sulawesi Tengah,Indonesia,Sulawesi
3/19/2021,Sulawesi Tengah,55,1,58,-4,10771,274,9206,1291,Sulawesi Tengah,Indonesia,Sulawesi
3/20/2021,Sulawesi Tengah,42,2,86,-46,10813,276,9292,1245,Sulawesi Tengah,Indonesia,Sulawesi
3/21/2021,Sulawesi Tengah,21,3,88,-70,10834,279,9380,1175,Sulawesi Tengah,Indonesia,Sulawesi
3/22/2021,Sulawesi Tengah,84,2,138,-56,10918,281,9518,1119,Sulawesi Tengah,Indonesia,Sulawesi
3/23/2021,Sulawesi Tengah,70,4,74,-8,10988,285,9592,1111,Sulawesi Tengah,Indonesia,Sulawesi
3/24/2021,Sulawesi Tengah,33,6,216,-189,11021,291,9808,922,Sulawesi Tengah,Indonesia,Sulawesi
3/25/2021,Sulawesi Tengah,24,1,39,-16,11045,292,9847,906,Sulawesi Tengah,Indonesia,Sulawesi
3/26/2021,Sulawesi Tengah,34,2,35,-3,11079,294,9882,903,Sulawesi Tengah,Indonesia,Sulawesi
3/27/2021,Sulawesi Tengah,13,0,20,-7,11092,294,9902,896,Sulawesi Tengah,Indonesia,Sulawesi
3/28/2021,Sulawesi Tengah,18,0,58,-40,11110,294,9960,856,Sulawesi Tengah,Indonesia,Sulawesi
3/29/2021,Sulawesi Tengah,26,0,64,-38,11136,294,10024,818,Sulawesi Tengah,Indonesia,Sulawesi
3/30/2021,Sulawesi Tengah,45,0,10,35,11181,294,10034,853,Sulawesi Tengah,Indonesia,Sulawesi
3/31/2021,Sulawesi Tengah,40,0,78,-38,11221,294,10112,815,Sulawesi Tengah,Indonesia,Sulawesi
4/1/2021,Sulawesi Tengah,32,3,63,-34,11253,297,10175,781,Sulawesi Tengah,Indonesia,Sulawesi
4/2/2021,Sulawesi Tengah,18,0,32,-14,11271,297,10207,767,Sulawesi Tengah,Indonesia,Sulawesi
4/3/2021,Sulawesi Tengah,14,2,21,-9,11285,299,10228,758,Sulawesi Tengah,Indonesia,Sulawesi
4/4/2021,Sulawesi Tengah,18,0,13,5,11303,299,10241,763,Sulawesi Tengah,Indonesia,Sulawesi
4/5/2021,Sulawesi Tengah,48,1,29,18,11351,300,10270,781,Sulawesi Tengah,Indonesia,Sulawesi
4/6/2021,Sulawesi Tengah,16,1,47,-32,11367,301,10317,749,Sulawesi Tengah,Indonesia,Sulawesi
4/7/2021,Sulawesi Tengah,57,2,27,28,11424,303,10344,777,Sulawesi Tengah,Indonesia,Sulawesi
4/8/2021,Sulawesi Tengah,23,2,59,-38,11447,305,10403,739,Sulawesi Tengah,Indonesia,Sulawesi
4/9/2021,Sulawesi Tengah,55,1,32,22,11502,306,10435,761,Sulawesi Tengah,Indonesia,Sulawesi
4/10/2021,Sulawesi Tengah,20,1,23,-4,11522,307,10458,757,Sulawesi Tengah,Indonesia,Sulawesi
4/11/2021,Sulawesi Tengah,8,1,39,-32,11530,308,10497,725,Sulawesi Tengah,Indonesia,Sulawesi
4/12/2021,Sulawesi Tengah,49,0,93,-44,11579,308,10590,681,Sulawesi Tengah,Indonesia,Sulawesi
4/13/2021,Sulawesi Tengah,55,1,63,-9,11634,309,10653,672,Sulawesi Tengah,Indonesia,Sulawesi
4/14/2021,Sulawesi Tengah,61,0,76,-15,11695,309,10729,657,Sulawesi Tengah,Indonesia,Sulawesi
4/15/2021,Sulawesi Tengah,27,1,75,-49,11722,310,10804,608,Sulawesi Tengah,Indonesia,Sulawesi
4/16/2021,Sulawesi Tengah,26,4,27,-5,11748,314,10831,603,Sulawesi Tengah,Indonesia,Sulawesi
4/17/2021,Sulawesi Tengah,70,1,0,69,11818,315,10831,672,Sulawesi Tengah,Indonesia,Sulawesi
4/18/2021,Sulawesi Tengah,7,2,8,-3,11825,317,10839,669,Sulawesi Tengah,Indonesia,Sulawesi
4/19/2021,Sulawesi Tengah,81,0,56,25,11906,317,10895,694,Sulawesi Tengah,Indonesia,Sulawesi
4/20/2021,Sulawesi Tengah,15,1,68,-54,11921,318,10963,640,Sulawesi Tengah,Indonesia,Sulawesi
4/21/2021,Sulawesi Tengah,26,3,63,-40,11947,321,11026,600,Sulawesi Tengah,Indonesia,Sulawesi
4/22/2021,Sulawesi Tengah,7,2,28,-23,11954,323,11054,577,Sulawesi Tengah,Indonesia,Sulawesi
4/23/2021,Sulawesi Tengah,38,0,8,30,11992,323,11062,607,Sulawesi Tengah,Indonesia,Sulawesi
4/24/2021,Sulawesi Tengah,46,0,5,41,12038,323,11067,648,Sulawesi Tengah,Indonesia,Sulawesi
4/25/2021,Sulawesi Tengah,9,1,7,1,12047,324,11074,649,Sulawesi Tengah,Indonesia,Sulawesi
4/26/2021,Sulawesi Tengah,39,1,11,27,12086,325,11085,676,Sulawesi Tengah,Indonesia,Sulawesi
4/27/2021,Sulawesi Tengah,39,0,23,16,12125,325,11108,692,Sulawesi Tengah,Indonesia,Sulawesi
4/28/2021,Sulawesi Tengah,48,2,29,17,12173,327,11137,709,Sulawesi Tengah,Indonesia,Sulawesi
4/29/2021,Sulawesi Tengah,51,1,18,32,12224,328,11155,741,Sulawesi Tengah,Indonesia,Sulawesi
4/30/2021,Sulawesi Tengah,58,4,33,21,12282,332,11188,762,Sulawesi Tengah,Indonesia,Sulawesi
5/1/2021,Sulawesi Tengah,20,2,25,-7,12302,334,11213,755,Sulawesi Tengah,Indonesia,Sulawesi
5/2/2021,Sulawesi Tengah,14,1,11,2,12316,335,11224,757,Sulawesi Tengah,Indonesia,Sulawesi
5/3/2021,Sulawesi Tengah,56,2,94,-40,12372,337,11318,717,Sulawesi Tengah,Indonesia,Sulawesi
5/4/2021,Sulawesi Tengah,22,1,97,-76,12394,338,11415,641,Sulawesi Tengah,Indonesia,Sulawesi
5/5/2021,Sulawesi Tengah,29,3,129,-103,12423,341,11544,538,Sulawesi Tengah,Indonesia,Sulawesi
5/6/2021,Sulawesi Tengah,47,0,50,-3,12470,341,11594,535,Sulawesi Tengah,Indonesia,Sulawesi
5/7/2021,Sulawesi Tengah,36,0,33,3,12506,341,11627,538,Sulawesi Tengah,Indonesia,Sulawesi
5/8/2021,Sulawesi Tengah,11,1,16,-6,12517,342,11643,532,Sulawesi Tengah,Indonesia,Sulawesi
5/9/2021,Sulawesi Tengah,5,0,10,-5,12522,342,11653,527,Sulawesi Tengah,Indonesia,Sulawesi
5/10/2021,Sulawesi Tengah,18,3,65,-50,12540,345,11718,477,Sulawesi Tengah,Indonesia,Sulawesi
5/11/2021,Sulawesi Tengah,57,1,22,34,12597,346,11740,511,Sulawesi Tengah,Indonesia,Sulawesi
5/12/2021,Sulawesi Tengah,66,1,11,54,12663,347,11751,565,Sulawesi Tengah,Indonesia,Sulawesi
5/13/2021,Sulawesi Tengah,2,0,6,-4,12665,347,11757,561,Sulawesi Tengah,Indonesia,Sulawesi
5/14/2021,Sulawesi Tengah,16,0,20,-4,12681,347,11777,557,Sulawesi Tengah,Indonesia,Sulawesi
5/15/2021,Sulawesi Tengah,4,1,20,-17,12685,348,11797,540,Sulawesi Tengah,Indonesia,Sulawesi
5/16/2021,Sulawesi Tengah,0,1,9,-10,12685,349,11806,530,Sulawesi Tengah,Indonesia,Sulawesi
5/17/2021,Sulawesi Tengah,14,2,79,-67,12699,351,11885,463,Sulawesi Tengah,Indonesia,Sulawesi
5/18/2021,Sulawesi Tengah,17,2,48,-33,12716,353,11933,430,Sulawesi Tengah,Indonesia,Sulawesi
5/19/2021,Sulawesi Tengah,8,0,16,-8,12724,353,11949,422,Sulawesi Tengah,Indonesia,Sulawesi
